Weight,Quantity
387.36,1469
4676.55,6480
4916.42,7946
2265.56,3485
3251.81,219
226.42,6901
300.96,4167
2669.66,8394
2826.16,9591
681.99,8250
830.2,5898
1407.84,3106
1774.14,9807
4940.2,4003
2705.62,9431
142.11,9034
2874.23,8487
2908.83,1345
2851.27,1588
1288,1873
1785.25,1843
3727.34,9951
1740.42,4854
1009.98,3048
4697.31,6378
999.44,8989
4748.42,21
1826.5,3521
2367.14,2252
4565.01,7762
2784.29,8307
341.79,6327
240.26,9445
101.39,594
1367.39,3640
3826.64,2731
2399.42,8688
3365.27,2913
1359.34,514
1354.68,9153
930.7,9453
3678.32,5602
954.23,5991
1000.74,232
3524.46,2460
4828.08,1531
2852.58,9352
2476.44,5226
3921.19,2618
1970.86,2661
1582.6,1089
2288.17,1050
595.4,9722
4291.06,5493
4743.24,7593
1168.56,70
838.81,8331
1240.91,4792
903.25,9838
2138.61,8687
3970.73,6348
752.65,3058
1727.47,8464
2126.25,5452
3179.28,5900
1065.79,6163
783.09,8759
1517.44,8444
653.62,6511
3366.94,7330
1495.74,9534
2828.66,7180
4084.08,1210
1218.73,9295
1144.91,4843
2921.41,7932
636.28,6991
1462,950
3324.93,6917
4253.53,2904
2045.04,8170
2169.94,8592
2150.57,3787
745.63,413
2714.49,9174
4837.12,9541
933.03,2001
3827.41,1645
4707.74,9207
788.55,880
2221.17,3930
4357.88,697
3565.43,5909
2724.73,1695
4280.53,3760
4583.37,6651
645.53,7474
1672.29,8719
1385.16,7777
4524.67,2682
562.76,3119
3321.8,114
1628.13,1469
4679.16,2654
2723.61,1344
3736.75,9867
258.63,3379
1027.11,1874
1381.37,6251
930.02,6952
3797,1119
4726.25,9640
3590.2,6146
2792.68,1445
2869.94,4110
146.43,8553
2336.91,7585
38.04,3274
828.31,6296
3838.54,7814
3844.36,4403
3186.89,9028
441.24,3078
4048.62,9555
1733.37,647
3000.52,9100
446.21,7019
1295.81,8305
3051.88,8696
1622.51,9569
4366.72,7566
2359.16,4028
867.93,6556
2828.18,4923
2516.21,2961
2033.03,4740
2054.03,1275
3839.85,5495
1425.34,9376
2114.48,7615
3980.79,6745
4901.55,753
1898.48,7820
3140.51,1744
919.11,9326
47.51,8068
752.94,4059
1175.88,4928
2136.49,9573
4184.7,4870
1043.9,9782
938.12,5842
4633.92,8521
4658.86,4314
1163.35,9269
345.29,5842
3645.19,3980
2049.02,2708
1292.3,6851
1168.66,7584
1466.46,5811
1971.95,5541
3881.71,8989
888.29,3138
1568.39,6541
1366.79,5636
1833.91,7919
1362.96,4499
2840.01,2654
724.9,4907
993.26,7749
2073.67,2191
2607.32,9315
3768.35,1270
3139.89,1880
909.33,5660
4095.51,8163
1378.27,4598
1102.7,295
4801.94,5586
809.98,7228
4843.32,3122
556.18,6922
4689.95,8702
4673.23,5103
4008.52,7087
3094.72,1520
1418.31,3431
1526.19,7518
2348.71,6687
2274.48,594
228.57,3610
1450.08,9472
2939.91,4506
4156.63,5038
1578.98,9694
2701.89,4606
2665.99,9186
4414.24,9032
1254.06,2442
563.83,1738
2648.53,4871
4376.61,981
3066.63,1499
973.71,5818
2811.01,2564
2875.53,3193
558.92,1659
1043.85,5020
1396.81,8628
1847.39,8457
3343.74,2418
51.25,6261
1903.38,6812
4421.77,8367
4508.43,5136
212.48,7376
3335.56,4818
3917,8264
4530.78,4818
155.58,3765
1360.43,8127
1555.26,4448
1819.91,6304
2779.86,397
3032.35,5364
723.85,9128
2251.34,7510
972.42,5028
53.94,7721
609.13,1149
1791.04,5061
4789.43,1795
2542.79,8174
4641.63,846
3546.98,3310
795.64,1729
503.69,3066
3159.48,9492
767.35,3049
1439.26,758
876.08,9313
3859.63,8232
1327.24,4364
2251.46,9392
3713.69,863
1026.94,2151
737.91,9837
901.56,1207
2090.32,7495
2824.46,3792
2010.44,5820
4595.33,6578
3829.03,6612
3667.22,2175
603.71,7942
3710.59,9993
2518.99,3642
808.7,1378
3788.8,8648
2720.33,7033
327.19,7685
3829.09,6583
3426.44,3802
1771.98,6072
4338.61,4751
3600.16,2785
883.37,7025
3564.22,3828
3248.63,6581
1959.59,5701
4185.52,4592
4309.59,6711
875.52,9202
4829.93,6146
4937.17,9439
2988.9,9624
4217.11,7536
1834.88,24
3866.6,9252
2243.69,3107
3018.6,4075
4288.64,8547
2836.39,3275
3948.04,5646
2546.95,2147
903.88,3542
3229.81,8479
210.1,7179
3110.67,9932
3566.67,9705
909.69,5117
2846.3,549
2925.48,8755
1972.57,454
4920.36,3238
3541.68,7915
3686.43,2525
626.81,23
1478.69,3716
1081.96,6255
994.29,7527
3758.62,5690
4663.44,7544
3025.78,385
4051.18,1154
3470.88,3003
1922.45,694
3127.13,2754
519.73,709
1809.8,2290
732.21,4334
823.33,6640
3174.97,1675
2825.4,6085
3579.97,1368
1144.13,7102
3585.23,3810
1640.79,2747
334.6,5267
1106.07,318
1797.07,690
2273.27,3891
1372.14,4488
1202.58,9880
1640.31,5452
3981.95,6616
3057.14,9385
3698.5,1628
2051.74,4636
497.31,4992
94.96,707
4439.7,2079
2770.06,4765
72.84,4077
77.76,807
2624.74,1261
1270.85,8940
53.55,6032
4470.69,6128
2469.99,2224
4724.35,2412
890.79,8375
3118.12,5291
1824.45,7694
2156.23,6677
373.27,5068
461.73,2940
3592.42,5930
4453.02,2271
448.02,8242
101.67,3542
3962.35,8654
708.31,8941
1785.15,3664
1987.16,4582
3173.89,8673
3762.26,2345
2197.91,1919
4025.58,3925
152.59,6192
1877.4,4681
58.61,5661
4599.76,8857
4728.51,9453
2028.63,6820
2258.05,1204
1807.13,883
1059.7,9725
601.05,380
4308.56,7778
4769.54,6659
3520.52,9392
4776.64,4424
2593.73,2291
3108.28,4477
849.86,6091
2418.57,5260
4787.06,7994
3464.64,3419
1260.13,311
1505.98,4250
1919.11,4934
1035.87,2918
909.03,8577
373.52,9778
4914.57,2943
1808,7491
4780.33,8757
3185.89,6016
2788.81,3577
1556.66,6918
322.61,5629
3984.79,6569
278.54,3311
447.13,4962
87.19,3883
3410.7,9741
4943.11,3987
3930.6,4607
1478.84,6543
2006.02,6900
871.43,3067
1871.34,1864
36.12,6261
4356.66,6663
453.78,5880
113.72,5953
3830.04,1288
1829.47,4206
4002.82,4140
3531.46,2387
1140.92,180
4173.53,2596
2319.94,8396
3670.18,5614
1520.72,5130
4022.02,2644
2387.87,1680
444.56,9781
392.52,9909
2636.91,7276
2119.01,2549
926.65,7562
407.27,4167
3868.17,7055
814.81,9366
2061.48,4860
4082.02,6930
552.22,3370
2039.9,5707
1281.33,438
4685.95,3352
1436.05,1710
4407.92,4337
4941.53,2820
3216.5,6162
94.97,6655
2591.81,8239
2384.1,2848
3802.61,443
483.24,7887
2949.08,3430
4921.06,3516
347.76,1361
456.58,6152
3398.88,9873
2574.43,3650
354.59,7328
49.09,4612
4156.35,4508
4987.12,3964
2346.74,8243
1227.76,8937
2796.89,2217
4536.47,5981
1397.98,9343
1403.74,7722
2002.04,636
4010.33,3582
1005.73,9158
1091.31,4498
1954.39,6747
4723.76,7087
1932.14,6306
4750.52,4569
4146.1,6425
999,7564
905.38,8285
3608.24,7999
4451.99,9892
1998.7,8058
2610.26,7108
2984.9,7336
3626.06,5462
3509.17,6501
460.98,6152
827.63,8172
3528.1,3832
1885.67,1448
3176.01,4923
4528.03,5674
765.1,3373
3121.81,4089
3171.25,7293
3186.46,1793
1521.89,9173
2243.92,9854
1394.41,3134
4647.66,1721
2432.42,5847
482.78,2219
3366.64,7097
1832.41,3690
4823.37,9430
1328.34,2225
3911.56,4244
98.49,8201
2842.28,4387
308.7,869
4091.9,4825
4561.79,4060
72.84,8367
1345.23,3409
4329.14,8932
3192.5,939
4416.1,9652
4248.22,6957
2052.18,7377
748.91,3798
1999.6,5377
2378.3,9506
2514.62,727
479.89,496
2726.68,2121
3182.82,6442
2163.47,2086
529.55,7580
379.74,2999
1980.38,1209
3024.07,9996
930.48,48
1499.85,5645
743.69,2210
4346.5,5337
4902.89,5464
975.02,3362
3908.17,4352
523.42,573
3224.45,5179
1381.77,9882
3580.43,8850
1850.5,8638
3835.5,5896
4368.13,5064
4656.01,3344
1310.52,2326
4585.51,3358
1731.46,7472
2509.45,5799
3176.9,6212
4794.74,8185
2761.95,4220
1227.47,4607
3633.32,3640
268.72,5943
3018.18,8924
2564.04,6902
4751.69,8492
426.37,8573
4284.8,6013
422.54,9059
1417.75,5581
1331.58,2853
10.79,4477
4032.58,879
1356.32,2456
1172.43,2203
3652.22,6921
4381.3,7265
1931.94,6593
1921.56,5493
4789.98,4382
3722.57,9085
3534.32,9110
3167.08,8041
901.87,3211
2302.62,6961
4224.07,3123
4826.64,2898
3670.99,4022
4443.88,6609
2831.52,1862
438.17,1274
3463.12,5799
4756.61,5242
2958.75,8121
2900.6,3000
4834.82,5218
613.51,5920
1132.41,9451
4428,5180
1612.64,691
3246.17,3177
3818.46,359
2625.47,3749
1452.64,1854
4424.72,9258
2030.18,6256
4015.62,5259
1296.42,8055
2699.49,3079
1958.18,2675
1697.55,8119
4580.97,569
2722.38,9399
2607.17,1064
4518.71,1709
1737.07,9909
4789.48,493
4155.43,822
2421.42,1310
4389,641
4114.87,6586
4744.14,4438
4557.36,8590
2835.79,6648
7.76,9750
4575.64,1657
2407.46,5470
4448.46,2550
4915.51,8779
4274.17,8632
1807.84,3416
2587.87,987
306.58,8763
1122.26,2769
2461.05,8547
570.59,9808
1584.56,4323
725.78,8828
2560.12,6824
4287.46,3523
4656.49,2169
1417.12,4966
581.91,5243
1406.74,8625
3951.26,3649
1135.78,4786
2314.88,4493
3684.22,1687
2717.76,5190
454.88,9826
4390.09,5507
4207.52,8347
2654.03,558
2926.05,3803
1176.78,4775
1707.15,6908
2170.96,7095
483.43,6129
1648.8,8954
3347.98,538
2617.65,7818
2932.58,499
890.81,1346
3029.01,3214
4613.74,6723
2959.21,2495
3912.08,3963
3885.63,6356
4092.62,4981
3946.3,4024
3976.79,7920
1748.83,5299
2070.62,5732
2619.02,4233
4319.59,4953
4888.27,4938
3968.97,9525
3964.74,3022
382.11,6651
4518.16,4080
1987.06,4770
1060.87,3498
4874.81,2188
2096.91,6705
1108.13,5717
2462.07,820
303.34,6001
2722.82,7595
4730.23,1772
2029.91,2144
4255.76,2418
261.96,2432
313.53,3513
153.84,5872
2408.5,535
4921.99,66
3969.74,3053
616.39,24
1953.37,1024
2099.73,9452
361.85,1171
4950.16,6607
3619.4,9314
1824.11,5712
3605.9,4473
74.57,1991
3182.75,8903
4976.66,4010
1051.67,6354
1348.52,3545
2320.29,9153
3429.91,3464
4080.09,4611
4275.5,3768
81.83,5546
1604.02,2019
2619.85,5037
4039.92,3187
2273.85,8622
1193.52,159
2077.45,3792
4970.96,1048
3906.05,3907
3421.33,9899
4394.17,2760
4286.4,2315
286.7,5176
2193.66,3399
4315.46,1778
1989.51,8754
1600.32,3735
4312.71,6744
4497.11,5884
2091.96,2542
1320.14,5228
1271.82,3222
439.83,3168
4081.73,5451
1773.91,6620
365.32,3774
3374.33,4485
2493.49,673
2909.11,3758
4761.45,3881
3610.79,9127
4061.61,5134
4359.08,6066
625.93,7081
4171.65,44
1792.03,2252
3142.1,9217
1045.73,6494
3703.44,5144
1109.22,1599
4801.78,837
2226.33,720
4608.41,1022
211.17,7679
4484.54,4464
516,6356
3738.05,9181
3556.4,2712
4414.39,9500
827.21,9565
807.6,9168
3998.42,2810
4905.91,9811
3514.34,8341
1743.79,8001
3861.42,9389
4458.24,3543
1414.36,2152
4559.8,8706
3861.96,7156
2656.94,5661
1101.86,4920
1734.18,8588
1697.03,7612
4516.15,8982
1392.95,5275
4825.47,8979
238.65,6518
4404.4,7524
4092.89,4648
4568.64,1703
484.56,644
250.82,397
3544.65,5429
861.3,958
182.93,5819
1026.97,5438
2605.19,1619
1272,4902
3507.75,7295
4827.69,4391
4742.52,3738
1206.96,5463
3854.28,5253
2741.2,3259
4471.94,969
4502.24,4183
4012.93,2299
3957.6,9006
3841.42,8008
626.24,9171
2485.94,1785
964.07,1132
2384.54,7331
2302.33,4298
1980.15,9273
1233.21,5836
288.58,8202
4432.6,6152
3623.6,5851
862.83,4389
1839.68,4951
1669.86,6952
2513.54,5577
65.91,1320
3225.14,1834
1119.94,3951
3228.08,3267
4305.77,6384
3969.6,2933
2498.14,94
1356.95,9245
1929.87,280
1345.48,9961
1035.43,4308
2638.82,6807
1106.8,7683
2040.62,3770
4616.17,6215
32.25,174
3345.81,4319
681.94,6267
2824.02,9372
4869.57,3755
3680.88,6750
205.34,8509
2371.09,1349
3129.17,975
28.45,7567
575.14,3549
234.88,9536
1319.2,3746
4880.63,1341
2076.75,2830
1197.07,4492
130.39,1214
1890.77,9302
3668.38,1892
4474.66,4796
395.78,1088
4176.26,7128
411.02,2127
2615.49,6826
4785.4,5877
2434.92,697
3343.78,1566
219.82,318
2099.16,2357
633.26,8437
596.15,9242
1062.82,3866
4460.31,2735
1890.88,6825
2678.36,7768
4606.17,8698
860.95,1564
2991.34,4101
1942.75,4730
3285.49,4443
750.69,6613
4707.07,4245
3822.09,1262
2939.23,7013
1728.05,2397
1879.29,314
2687.33,8209
2785.07,1545
3771.28,391
362.12,4079
51.65,2494
3040.85,6710
2858.16,509
4126.27,6993
2158.97,3295
4893.54,8574
835.9,2841
4385.6,9503
429.03,7210
405.56,59
2636.59,8111
2768.55,8394
1263.28,3766
2188,9018
3245.31,4223
674.92,7862
3376.66,1838
3515.65,9994
3737.95,1500
1661.74,7244
4353.58,3439
1479.37,7118
2736.37,8175
4505.21,1031
546.14,9883
4697.21,9465
1293.61,4436
4164.44,7932
2711.75,6547
2287.13,4152
2097.43,4571
4717.31,4910
3202.14,5791
4144.26,7543
2196.68,3796
1953.11,3744
1607.13,1803
1024.22,9723
1809.69,1402
4052.85,7185
1890.26,3501
3774.1,3114
3121.32,8913
1303.91,4602
121.78,1845
610.02,2865
1969.38,9364
272.92,533
4791.45,4018
1270.89,5807
3094.54,6777
3605.38,643
391.52,4832
328.93,136
7.11,936
3709.21,1096
614.64,4387
2382.99,9459
1507.87,7659
2049.08,683
1842.96,3977
3840.85,1287
738.67,2909
1701.94,6863
3620.85,4532
3954.12,7789
623.12,5884
2694.21,3401
4997.24,4944
2398.21,6617
3680.62,1085
3553.33,3826
3052.41,8105
1295.33,2532
2877.51,1115
3454.2,1241
2865.73,1287
2829.26,9619
2321.77,5911
538.9,5817
725.36,5753
438.16,3682
403.27,8116
645.99,1362
3377.33,3958
57.65,2131
1985,1240
2748.14,3832
2164.66,2082
1049.26,4712
991.11,7609
3744.46,7987
1238.29,4581
1971.12,5422
4653.64,8505
522.79,4699
562.99,6835
950.27,5109
4734.5,1480
44.45,3088
3017.05,9077
1407.57,7566
4720.16,3082
504.35,4868
3343.23,7718
3634.29,6840
792.63,568
3730.18,7251
1077.53,7196
3595.84,6895
4876.95,2218
297.78,5359
1651.13,7301
314.11,7771
4017.99,4167
4655.73,9759
2438.13,3132
3296.25,1514
2391.75,2107
2313.75,872
3852.87,6973
168.75,4573
2108.57,9440
380.46,3863
1490.65,6838
3214.48,3436
4877.74,3347
2862.51,3723
133.06,7684
4729.25,6241
2049.23,9940
3318.77,9436
793.39,4212
4961.9,61
2735.04,734
2918.45,3088
2093.82,3530
4117.65,1668
3562.17,4381
1919.82,9392
4832.76,2239
495.21,4421
2812.17,8507
3519.09,4299
4251.97,2190
324.56,9358
3092.03,2926
147.42,9836
4227.6,5309
1264.1,5394
621.16,2752
2898.65,6041
4538.72,8030
144.48,9993
4469.23,4577
4532.97,9524
1982.52,9987
3109.27,6071
578.07,4719
1063.1,4800
3083.96,8869
4005.56,8698
4964.5,2038
557.56,5491
4460.64,9662
4250.22,811
2898.39,2704
4460.96,4581
2867.52,8809
2457.67,8514
1544.57,224
3427.82,4552
4156.28,6485
2379.17,357
2912.41,2392
4760.44,770
2382.86,2033
3950.24,3909
2963.16,4996
2478.73,2039
3589.79,3989
2583.69,3178
316.39,2581
4489.29,4632
3617.64,6523
2002.1,9668
1806.65,5004
2322.86,9108
4701.98,6604
3241.63,2878
782.18,5670
303.71,2297
4969.53,5655
3170.67,9985
84.43,2342
4621.22,4984
4286.06,8093
887.24,8064
1438.43,1967
96.72,1981
1267.33,3141
382.37,6628
337.36,2837
31.26,2439
3415.13,1361
1862.82,8610
323.62,3889
2592.92,7682
2141.61,9813
1036.42,3660
2745.17,4089
2335.36,8983
811.48,4149
1158.12,8876
41.86,9319
1448.03,2107
4874.41,5506
417.73,9198
4943.86,4173
103,1458
1870.33,5418
1500.13,7695
3355.88,472
4175.08,2486
416.89,6752
3176.73,7173
513.3,6077
692.5,6480
4266.9,764
3170.82,5860
4512.86,2876
2955.36,5099
4497.47,7028
228.71,8139
2161.28,2623
3308.07,4621
1012.35,9020
1725.26,4366
4182.03,5952
2907.79,7534
4820.51,8410
3404.05,2497
358.17,5525
3535.09,4108
4221.17,1541
1841.97,3213
1678.58,6289
529.72,2337
2627.84,6691
2545.68,8590
1190.74,5829
4983.09,3235
3431.46,3315
395.42,7656
4873.87,8810
4586.29,5041
29.17,8313
1867.44,2951
4539.81,8624
3052.04,156
2128.73,7180
1750.91,5034
170.98,6091
572.36,2288
2332.48,3770
760.45,4975
736,3521
2745.55,1538
4621.34,3796
3679.81,5545
730.29,1761
3466.43,9507
3045.66,4945
4655.11,2780
1562.58,8184
2622.05,6584
107.43,2080
2848.61,1236
2104.8,1992
2802.58,7253
2261.45,4019
2781.58,1553
4610.98,2748
2645.7,8532
4507.06,316
3756.93,4704
2620.77,1190
1115.69,9258
4311.98,1742
3884.75,1522
3880.85,7963
4851.11,2745
3023.7,5894
2437.24,4963
902.9,3268
2771.2,2345
2201.5,2089
136.47,5047
1756.49,3857
109.26,3509
3890.76,2018
2517.67,2713
4156.97,2098
4043.08,52
3982.4,4731
161.54,9084
4205.29,5019
1190.35,3009
4367.74,408
4466.98,2373
3346.12,1794
744.86,3876
1909.64,3782
1877.4,8442
3878.91,5774
2924.32,4873
1695.08,5581
519.34,8860
4755.39,7987
4800.91,9676
3583.09,4924
1852.43,8896
3527.64,8496
2785.84,1088
4336.09,167
3799.08,3394
778.25,8060
70.88,6040
1272.91,2182
2896.55,9182
3454.03,7922
1968.74,7041
411.9,4278
4029.07,3028
4333.46,3060
3359.72,783
652.92,9036
4919.6,2357
606.76,1113
3140.34,8758
2767.39,560
3179.22,3502
2551.8,5297
3407.15,5070
4427.42,9430
2275.34,3439
387.92,2874
4996.56,3088
1614.12,7951
4069.65,3696
1576.48,4451
2118.32,6518
4968.54,1800
2126.34,9221
1278.51,5989
908.11,8586
2262.4,6448
2333.65,6131
1563.67,2361
4224.46,456
4958.7,2816
1026.54,3239
1870.88,2332
3403.38,8694
1596.88,2083
2819.24,2092
4985.87,9110
3583.52,5207
2071.11,2051
4094.84,3322
1813.46,4641
4317.76,940
2690.99,2700
834.56,5509
198.39,5355
1573.75,7670
3451.76,718
4429.86,4468
955.54,6400
4088.47,6693
4906.95,7381
148.46,8548
3258.05,7018
2170.84,6305
518.32,5009
981.25,6810
2705.51,9897
4091.93,152
1217.67,3317
4491.13,9573
1411.12,6920
3889.82,3766
3915.22,1071
3152.82,8343
2696.05,1381
1442.77,930
2556.36,572
1893.58,6203
193.03,3897
1971.92,2236
4486.22,5785
4725.62,4666
4987.76,3931
1411.45,4840
2641.23,25
695.7,7124
2870.12,6348
4854.97,6305
3232.95,4437
4195.52,9833
1632.64,6703
1673.49,6902
635.9,7497
1213.68,6196
3004.84,1106
396.23,8230
4666.11,9101
3335.78,7220
506.9,2818
4728.83,3114
2637.07,7769
4725.68,4406
2159.55,1961
3182.76,7026
4291.12,131
108.35,1954
3789.44,8203
3387.17,7300
3537.29,7458
137.41,7420
230.59,6122
3360.95,9251
4879.51,2408
1408.26,4899
1397.94,8680
88.57,4437
3044.4,6349
781.21,7770
1751.96,290
3905,6297
2948.78,7242
3797.51,8299
3308.34,8611
4813.09,3516
1373.64,382
1045.11,6984
1033.7,621
4858.98,8038
1092.86,8161
693.87,6123
1008.16,9684
4959.85,362
4593.69,8083
2112.74,3853
1954.58,8268
4483.21,1655
1682.42,9823
3454.76,5907
1687.17,8933
2635.75,8994
4209.32,3960
1506.06,2011
602.97,6916
1824.21,5963
4243.52,1269
3883.37,5954
133.94,5578
3687.46,7159
2185.46,6602
3757.71,7513
648.81,4124
20.81,268
2090.09,1793
68.05,8994
2150.19,6929
1544.59,9496
3268.6,8312
3488.96,1638
4991.06,8
4454.42,5426
495.59,5841
3910.47,4356
4220.93,2324
818.17,9329
3480.42,9868
2727.51,5439
4435.11,1900
299.04,2702
3449.34,7685
2419.01,4799
4920.89,5570
2464.39,5659
2433.07,3297
4333.74,2932
2728.84,4928
3008.23,1238
2973.63,237
581.61,8034
1612.15,3460
4886.17,9400
3473.81,4875
15.05,8158
2563.81,6007
2630.69,9100
905.15,1707
73.32,7743
2225.9,9418
4299.39,2938
400.24,66
1750.24,6338
2000.72,101
2942.27,8081
1540.05,8822
2249.57,4836
2828.3,1083
18.5,719
1311.98,4525
4215.6,2333
2487.33,6788
714.95,2558
2192.69,117
2175.27,6953
712.41,3973
444.4,5117
813.14,5334
3170.76,988
2392.87,8401
4697.78,3563
4885.9,2894
4789.02,8208
3125.47,2819
3994.37,738
335.85,3504
2824.31,1223
1245.32,5766
2280.3,6324
3577.36,2441
2520.33,7349
1364.23,4719
298.76,321
3218.71,5018
842.76,5722
4257.91,2064
4441.66,9250
2914.78,6046
3140.47,3082
4163.97,6393
3626.86,1388
2218.39,7031
3257.99,1905
38.73,6148
1462.86,9917
850.75,1948
3774.6,9017
4850.42,2960
4800.76,2206
2041,2412
3965.25,8311
504.8,7073
2799.73,2819
4785.51,6100
2180.47,7052
385.19,6309
512.98,5806
2811.83,3418
3114.02,7997
1986.71,3038
1163.15,3695
1334.76,234
1944.47,2818
4860.94,4596
3075,8573
4383.37,2233
4491.63,3959
4472.21,5532
4076.09,5982
303.83,8876
173.5,9896
882.44,4190
1846.26,4825
1116.14,2344
4681.67,2484
1390.24,9582
4636.31,8697
1834.59,8594
1292.91,1116
3063.59,3586
3789.49,3906
2671.6,1954
3535.24,3367
1736.21,1239
4884.69,4461
2768.36,4358
3898.79,613
4619.6,7722
2248.45,4516
1521.33,8830
641.45,8086
250,7140
4015.53,3712
3085.35,6839
430.73,9505
3743.27,1042
2609.05,1926
820.93,2628
349.35,9371
1661.68,4691
753.13,711
3417.41,5679
3714.34,3529
3883.74,5863
2792.07,2088
2765.99,6108
3814.61,9622
4843.39,1130
1757.02,4986
2517.26,9086
2938.16,2614
3038.06,7929
1242.03,6459
375.17,1798
1371.86,8297
553.9,8834
422.19,9782
4027.45,4422
2980.77,9257
3052.3,6376
2992.52,3549
2945.49,3350
1074.47,9928
1364.49,8798
3372.47,4192
1248.3,6692
690.32,2868
1064.96,2569
